latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-2.051,-52.668,316.4,1,1,2019-10-27,1705,Aqua,MODIS,29,6.0NRT,297.8,6.7,D
-2.83,-58.341,314.8,2.1,1.4,2019-10-27,1705,Aqua,MODIS,59,6.0NRT,292.2,20.8,D
-2.884,-59.226,313.5,2.4,1.5,2019-10-27,1705,Aqua,MODIS,68,6.0NRT,288.7,29.8,D
-2.735,-58.324,309.6,2,1.4,2019-10-27,1705,Aqua,MODIS,58,6.0NRT,291.6,13,D
-2.89,-59.231,313,2.4,1.5,2019-10-27,1705,Aqua,MODIS,67,6.0NRT,288.7,26.2,D
-1.928,-52.644,341,1,1,2019-10-27,1705,Aqua,MODIS,90,6.0NRT,298.4,37.2,D
-1.929,-52.653,377.5,1,1,2019-10-27,1705,Aqua,MODIS,100,6.0NRT,301,135.5,D
-1.914,-52.673,404.9,1,1,2019-10-27,1705,Aqua,MODIS,100,6.0NRT,301.6,275.1,D
-1.905,-52.674,337.8,1,1,2019-10-27,1705,Aqua,MODIS,77,6.0NRT,295.3,31.1,D
-1.878,-52.614,335.3,1,1,2019-10-27,1705,Aqua,MODIS,87,6.0NRT,297.1,27.2,D
-1.879,-52.623,345.8,1,1,2019-10-27,1705,Aqua,MODIS,93,6.0NRT,297.7,45.3,D
-2.652,-58.106,343.4,2,1.4,2019-10-27,1705,Aqua,MODIS,92,6.0NRT,295,116.4,D
-1.869,-52.616,333.7,1,1,2019-10-27,1705,Aqua,MODIS,86,6.0NRT,298.2,25.3,D
-1.87,-52.625,347.8,1,1,2019-10-27,1705,Aqua,MODIS,94,6.0NRT,299,49.3,D
-2.314,-55.841,314.8,1.3,1.1,2019-10-27,1705,Aqua,MODIS,63,6.0NRT,291.7,12,D
-2.316,-55.853,317,1.3,1.1,2019-10-27,1705,Aqua,MODIS,67,6.0NRT,292.8,15,D
-2.58,-58.071,309.7,1.9,1.4,2019-10-27,1705,Aqua,MODIS,0,6.0NRT,291.7,10.7,D
-2.429,-57.248,314.3,1.7,1.3,2019-10-27,1705,Aqua,MODIS,63,6.0NRT,291.9,19.3,D
-1.501,-51.075,313.1,1.1,1,2019-10-27,1705,Aqua,MODIS,61,6.0NRT,295.8,6.2,D
-2.379,-57.382,319.1,1.7,1.3,2019-10-27,1705,Aqua,MODIS,0,6.0NRT,291.7,28,D
-1.539,-51.603,342.9,1,1,2019-10-27,1705,Aqua,MODIS,92,6.0NRT,297.6,43.4,D
-1.541,-51.612,357.1,1,1,2019-10-27,1705,Aqua,MODIS,98,6.0NRT,298,75.4,D
-2.621,-59.503,318.8,2.5,1.5,2019-10-27,1705,Aqua,MODIS,76,6.0NRT,287.7,50.6,D
-2.624,-59.526,317.4,2.5,1.5,2019-10-27,1705,Aqua,MODIS,74,6.0NRT,287.7,46.2,D
-1.8,-53.746,316.1,1,1,2019-10-27,1705,Aqua,MODIS,63,6.0NRT,298.6,5.8,D
-3.542,-51.056,319.6,1,1,2019-10-27,1705,Aqua,MODIS,69,6.0NRT,295.6,9.9,D
-2.627,-59.509,325.1,2.5,1.5,2019-10-27,1705,Aqua,MODIS,82,6.0NRT,287.6,77.1,D
-2.631,-59.532,307.4,2.5,1.5,2019-10-27,1705,Aqua,MODIS,43,6.0NRT,287.8,19.4,D
-1.86,-54.235,324.6,1.1,1,2019-10-27,1705,Aqua,MODIS,66,6.0NRT,291.5,17.7,D
-1.862,-54.245,331.7,1.1,1,2019-10-27,1705,Aqua,MODIS,83,6.0NRT,296.5,26.4,D
-2.666,-59.881,308.3,2.7,1.6,2019-10-27,1705,Aqua,MODIS,41,6.0NRT,287.9,22.6,D
-1.736,-53.559,325.3,1,1,2019-10-27,1705,Aqua,MODIS,43,6.0NRT,305.6,13.5,D
-2.154,-56.671,311,1.5,1.2,2019-10-27,1705,Aqua,MODIS,42,6.0NRT,291.1,6.4,D
-1.765,-54.274,331.9,1.1,1,2019-10-27,1705,Aqua,MODIS,84,6.0NRT,296.2,26.2,D
-1.756,-54.275,333.2,1.1,1,2019-10-27,1705,Aqua,MODIS,85,6.0NRT,299.2,27.6,D
-1.824,-54.828,329.7,1.1,1.1,2019-10-27,1705,Aqua,MODIS,82,6.0NRT,294.2,27.8,D
-1.826,-54.838,318.4,1.1,1.1,2019-10-27,1705,Aqua,MODIS,68,6.0NRT,294.3,13,D
-2.1,-56.862,321.8,1.5,1.2,2019-10-27,1705,Aqua,MODIS,77,6.0NRT,293.7,27.7,D
-1.531,-53.095,319.9,1,1,2019-10-27,1705,Aqua,MODIS,72,6.0NRT,277.3,15.1,D
-1.433,-52.664,318.9,1,1,2019-10-27,1705,Aqua,MODIS,71,6.0NRT,294.4,11.2,D
-1.631,-54.251,332.9,1.1,1,2019-10-27,1705,Aqua,MODIS,85,6.0NRT,299.4,27.3,D
-3.325,-50.957,340.3,1,1,2019-10-27,1705,Aqua,MODIS,90,6.0NRT,294.1,36.2,D
-1.343,-52.928,336.7,1,1,2019-10-27,1705,Aqua,MODIS,88,6.0NRT,295.4,32,D
-1.344,-52.937,341.8,1,1,2019-10-27,1705,Aqua,MODIS,91,6.0NRT,295.5,41,D
-1.639,-55.023,323.9,1.2,1.1,2019-10-27,1705,Aqua,MODIS,75,6.0NRT,299,17,D
-1.64,-55.033,357.2,1.2,1.1,2019-10-27,1705,Aqua,MODIS,98,6.0NRT,300.3,88.7,D
-1.635,-55.03,346.8,1.2,1.1,2019-10-27,1705,Aqua,MODIS,94,6.0NRT,300.4,61.4,D
-1.637,-55.04,324.5,1.2,1.1,2019-10-27,1705,Aqua,MODIS,78,6.0NRT,297.9,19.3,D
-1.696,-56.02,318.2,1.3,1.1,2019-10-27,1705,Aqua,MODIS,72,6.0NRT,297.1,14.8,D
-1.657,-55.806,328.3,1.3,1.1,2019-10-27,1705,Aqua,MODIS,83,6.0NRT,297.3,27.1,D
-1.191,-53.025,316.3,1,1,2019-10-27,1705,Aqua,MODIS,51,6.0NRT,296.8,8,D
-1.265,-53.675,344.3,1,1,2019-10-27,1705,Aqua,MODIS,93,6.0NRT,298.1,44.3,D
-1.582,-56.073,311.5,1.3,1.1,2019-10-27,1705,Aqua,MODIS,60,6.0NRT,295.8,7.3,D
-1.584,-56.084,313.7,1.3,1.1,2019-10-27,1705,Aqua,MODIS,65,6.0NRT,296.1,10.1,D
